zcr,rmse,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,chroma,tonnetz,hnr,mfccs_mean,label
0.0713003915313225,0.06844761,2183.859236237199,3158.067624742941,18.77724762105124,4326.558421548724,0.44910407,0.0024334532345192,-5.2689928e-05,-7.4596343,1
0.0502325472496133,0.07549642,2590.974319528886,3193.347338941257,19.38337566166704,5816.313012072216,0.4375968,-0.0053233351056993,-1.2087073e-05,-4.6061316,1
0.0380851822312451,0.11217712,1771.6572860771962,2234.286475630978,21.47289608958078,3179.8862112093966,0.38124335,0.0043574589545656,-3.5728996e-07,-10.983452,1
0.036918292005027,0.15955268,1681.3122872224976,2097.878120643088,20.654441475814583,3206.981742133121,0.33515206,-0.0015398691821114,-0.00015616252,-6.0113096,1
0.0466706998018174,0.067637175,2026.384303336161,2448.798077412775,20.600179047547243,3748.8757069315534,0.31406292,0.0240696816694525,1.14442116e-07,-12.965559,1
0.0503209136939288,0.119358994,2011.018593130598,2225.226221627023,19.74861107122168,3566.2681491081785,0.35577485,-0.0124013154598838,7.1173265e-05,-7.255193,1
0.0659130595030935,0.12064165,3372.5224675273125,3970.445008104061,20.77308472840737,7365.08823049594,0.407739,0.0179131730498529,2.1736802e-05,-2.0256062,1
0.0354601532335907,0.11955413,1662.3191318497547,2257.233304041158,21.44630174740147,2855.335990287162,0.30571797,-0.0090232395086706,-4.97138e-06,-9.005448,1
0.0746269727619876,0.064108156,2875.17937756056,3031.9197764156247,20.262132405240447,5858.496773491879,0.41820282,0.0068726288084395,2.4739103e-07,-15.674383,1
0.0390432406467517,0.013641309,2040.753731683861,2789.623639591495,16.849069307564346,4204.370400413283,0.5308813,0.012145952041485,4.678115e-06,-9.043558,1
0.0452115205674787,0.121764496,1826.2816146727887,2108.995019681931,21.68874592255665,3463.131933367169,0.34340775,-0.0108684104579916,-2.570151e-05,-6.7942214,1
0.0412082185324826,0.09618784,2115.703004041424,2683.8454678782864,20.61436696291385,4236.195575333527,0.3735487,0.0009823334119313,-4.662633e-06,-13.704178,1
0.0423279044615235,0.11900326,2069.906725397652,2639.0002237975764,21.014589251871637,4092.157931228248,0.4316568,-0.0032513603884762,-1.1254805e-05,-6.3629627,1
0.0658397984338747,0.11410074,2450.0552201538344,2372.668544516,21.002042791515088,4525.270084106729,0.35376725,0.0026561677994841,4.1542244e-06,-9.573762,1
0.0551028978151585,0.08919943,2218.333730277155,2682.869491642138,19.369838825842866,4108.545148455626,0.40146828,0.0045370365342947,-0.00015281365,-14.470087,1
0.0823224061049884,0.10723746,3175.127942137568,3179.579486508629,19.770630608412404,6257.568812536253,0.36094677,-0.0009946650629319,-6.9235836e-07,-10.615926,1
0.0423471638147718,0.06384483,1832.3493537940556,2282.280865693947,19.26130579384149,3384.8096949318447,0.49986997,0.0061622638448426,3.1502954e-05,-12.509512,1
0.080745782579273,0.075611256,2666.958405308528,2367.2322546910705,21.670907113384224,4696.569795896172,0.34820426,-0.0003528011595027,-1.1114565e-05,-16.83628,1
0.0676678631756756,0.09388448,2551.343775434893,2662.228373529937,19.091870686994667,4770.37769214527,0.43457842,-0.0073422545100737,-2.3848444e-05,-6.8863783,1
0.0463300735933874,0.13221234,1881.3827542457047,2259.5051032047104,18.84174782095864,3789.427408098898,0.4924112,0.0033986409536679,7.1633795e-06,0.5412936,1
0.0436643525232018,0.12630127,1846.7358680634252,2303.700427795265,20.31404762930321,3281.290444641821,0.3341966,-0.0032505203010994,-2.2235887e-05,-9.937749,1
0.159309216091454,0.10363942,4118.779999871523,2996.295059389728,22.55285234842506,7096.564357961137,0.37666848,-0.0002395111228385,-6.9002863e-06,-5.95144,1
0.0558721390419566,0.09722086,2091.221315123745,2260.3103649665163,21.241745670922818,4055.519843931264,0.38448277,-0.0050797754267717,-3.429178e-06,-6.7898116,1
0.0478374943727491,0.09455419,1696.281558995081,1752.2829172835914,20.051348455222296,3151.318359375,0.3669257,0.0164682109586719,-6.1212586e-06,-14.3996105,1
0.114716260634184,0.07800566,3253.0126387223067,3093.7555527039863,21.42010048575533,6360.022227559455,0.42665565,0.0022452989179568,-1.364324e-05,-16.940348,1
0.0837649487050615,0.059348654,2592.716500179341,2308.288583502639,23.21244855393248,4996.864328952815,0.44502822,-0.0053888363404425,-3.36056e-07,-14.341881,1
0.0429192798965583,0.13282779,1871.038003902964,2335.076227123896,21.219950166146337,3652.017927059165,0.35958722,-0.0100093247733559,3.5959013e-06,-4.612282,1
0.0565042989897525,0.08217238,2642.0688725958403,3184.114075077122,19.995434011016705,5630.841021969258,0.42659107,-0.0032538215454136,-2.364731e-06,-9.544716,1
0.0480018609822119,0.09133442,1767.7343298935646,1844.4767372765743,19.54048569865205,3132.0235462587007,0.35542732,-0.0007290366281938,1.3485055e-07,-9.908419,1
0.0436493273407335,0.13016038,1862.915049632341,2339.454288053023,20.44337603275073,3244.064347550676,0.35051343,0.0086597593995828,-3.0393428e-05,-7.690015,1
0.0429400497873163,0.12600029,1824.1625466748635,2152.5602460976847,22.222810160090336,3443.31405887471,0.30896258,0.0062275139893573,1.03165285e-05,-9.592602,1
0.0517612112093967,0.13101703,2024.786688610907,2212.9865561650536,20.33736909634874,3926.187395772912,0.35497826,-0.0016985049705556,-1.131145e-05,-5.05927,1
0.0367540210508507,0.11841392,1660.261390496704,1994.2105796982896,23.35282543133377,2985.837577943736,0.28863332,-0.013008218880869,-3.528639e-05,-8.3808,1
0.0426485160479505,0.09867443,1945.0627882603524,2387.4008835536374,20.298838527421264,3813.108935433585,0.37416863,0.001694269908043,-2.5486856e-06,-5.65543,1
0.0368246386794276,0.13779092,1738.885392516986,2270.013807484009,19.99947345672865,3288.235027552204,0.44131455,0.035774752397411,-9.331247e-09,-0.24938163,1
0.0348459760441061,0.11988699,1602.5627836690028,2101.847796317925,20.240158387539587,2970.1868276127047,0.31217512,-0.0007964581866636,-4.0658644e-05,-7.7302313,1
0.024745625483372,0.13431916,1447.8069034583525,2303.279139479793,18.92789810904632,2786.559690400232,0.5250461,-0.0012580946947439,-6.506125e-05,1.7701906,1
0.0578241311388244,0.09254933,2069.5594919848204,2140.4231789350647,23.83394834297793,3762.231955118909,0.30648673,-0.0011671271576274,4.0360686e-07,-11.240966,1
0.0425479003428011,0.11076108,2024.5236610256973,2289.1952213481773,20.204454333002648,4031.348851845617,0.32900304,-0.0034878639261247,5.128861e-05,-7.77793,1
0.0530017401392111,0.1200839,2113.503698671685,2447.118226658226,20.532957120310243,3763.980591103538,0.40610725,-0.0048827894301312,-3.4269175e-07,-5.423851,1
0.036417109073359,0.12525678,1502.922536045484,1768.358598760232,18.49193613964955,2736.994826858108,0.4169766,-0.0050018722072151,0.0043213977,-3.2745297,1
0.0549945167488399,0.11156768,2350.986492148152,2537.3885317119416,21.85645602114067,4501.238829575116,0.35138232,-0.002902507280369,-5.597432e-07,-8.572139,1
0.0523065152503866,0.10940701,2110.9206327313536,2355.5818083942268,21.812977738267318,3810.794074463457,0.2993584,0.0087756662250841,3.4540526e-10,-17.350433,1
0.0453912745311291,0.10069536,1816.2760869587248,2017.620579307653,18.924443893580705,3670.420239087877,0.4676304,0.0016695003142789,-1.1779462e-05,-4.6543593,1
0.0769418714955529,0.08779533,2871.8379209551945,2579.085017371664,21.93042050788888,5129.282260549594,0.32222593,-0.0040954970790799,-7.0395697e-07,-11.161595,1
0.0378971203112915,0.1309848,1621.3302620467102,2056.730605655908,21.56499643951504,2945.9353701421114,0.34813684,-0.0014174945495935,-4.4978246e-05,-6.4468126,1
0.0374216786301237,0.10273548,1977.068428887233,2820.5410395816043,18.389769082303165,3698.731488362819,0.48328552,0.0022153032404182,0.0004979676,-2.0201263,1
0.063594384425754,0.13305503,2283.7317197921693,2404.562363201486,22.55964232060935,3995.1669219475057,0.34379655,0.001491686222379,-0.0001750203,-4.7840223,1
0.0423853048868909,0.114787765,1305.5406342383867,1119.6758072406403,19.914943484375463,2345.5703487529004,0.31880015,0.0044480950064134,6.057413e-05,-15.194353,1
0.0590306729746713,0.1157459,1997.2769248631112,1936.8637631208887,21.321582810387905,3485.397898238109,0.3672974,-0.0050868414639521,-2.5477923e-06,-9.768767,1
0.0463889845562645,0.10213403,1586.028142686857,1563.350826316242,20.51319518651441,2901.370133048144,0.35241175,0.0049815599592249,4.726082e-06,-12.025506,1
0.0661249698359073,0.095875114,3048.444527633936,3523.658127050804,21.88820439082977,6322.6472761824325,0.3929517,0.0200480306198738,-6.360649e-07,-2.8984325,1
0.0733112945910672,0.0578487,2761.866394802178,2271.231321497049,18.29571994321986,4935.883120649652,0.28006217,-0.0040245109538535,-6.871983e-05,-20.589264,1
0.0412132950324976,0.13308455,2101.879147410882,2794.869997896427,19.20081033970327,4021.63058735202,0.4413404,0.0093429784584193,-6.7649424e-05,-1.4988993,1
0.0594568263930274,0.09916398,2517.402199172237,2943.9563006957155,21.1172799829291,4656.664253389452,0.43310586,0.0113266960298582,-2.6787248e-07,-6.5371704,1
0.0521665749370997,0.06880332,2377.12400682121,2729.18008994454,18.801721455198223,4636.593128145014,0.35989824,0.0156398845977226,-2.8488833e-08,-14.645269,1
0.0474029328596287,0.12136835,1930.9791030393144,2112.2760169978324,22.12200585261072,3624.839127755221,0.3405477,0.0067486580940529,-4.0350674e-06,-8.571012,1
0.0438790027006172,0.112389766,1676.6787816066735,1976.2512194701933,20.45237888170513,2898.659521901709,0.33872306,0.0041900585172765,-8.074152e-07,-11.685598,1
0.0580629426810073,0.11134059,2197.094298240139,2241.42814663238,20.948941263240805,3918.274732751837,0.37826923,0.0100190375873347,-2.3111785e-05,-12.178725,1
0.0629217995342686,0.096807234,2282.3909348331504,2293.682971327062,21.180673047821767,4134.87024386212,0.35187462,-0.0017819478135817,-4.6470595e-05,-14.209117,1
0.0351891041908352,0.10954374,1383.5169774584767,1629.150408346376,19.63094523078168,2468.357902225928,0.39097044,0.0016913824586554,0.0022073549,-8.024479,1
0.0530965263679427,0.10875608,2025.3599623751288,2291.9676443167555,20.700903566265776,3728.691451566125,0.42219007,0.0021347579444539,-2.7974254e-05,-6.4639845,1
0.031526755550193,0.1312888,1408.3642145777762,2089.2508497790054,18.63930574836377,2552.058699324324,0.49573222,0.0011588549338815,-0.0002997588,-1.6922188,1
0.0459339351314771,0.087221324,2008.768853841635,2477.661046508965,22.65529822508464,4018.615297817576,0.4189171,0.0060363905145026,4.0678326e-08,-6.4408903,1
0.0487310729650038,0.12325239,1940.3799961475988,2432.934892053462,19.269073955031224,3589.7331786542923,0.47253105,0.0041700322322129,-1.4557389e-07,-4.547784,1
0.0442070190302398,0.11162474,1653.133589021479,1499.6110626820396,21.167565368117216,3093.102047217153,0.39398235,-0.010913187512405,-4.7650574e-06,-10.213017,1
0.055348682502596,0.11753517,2044.99177743508,2384.216491457834,23.159710540564543,3834.2965099299063,0.35766858,-0.0091958642783054,-3.3617853e-05,-8.764727,1
0.1087636067203258,0.0849144,3035.2358884363707,2441.6473276162037,23.77179654017912,5247.152134648953,0.3307613,0.0048217657281866,-1.769701e-05,-13.762133,1
0.1005304252465197,0.1071958,3694.4778647180806,3581.59026002623,20.198931550714317,7052.365501740139,0.4221309,-0.0001438295125999,-0.00081229577,-6.989344,1
0.0443474931119489,0.11996931,2036.635947234144,2522.6043001864696,21.15379117570894,3716.9506099550463,0.2975109,-0.013600295354611,3.5953974e-05,-7.502195,1
0.0306106649990332,0.07572169,1899.9533392735648,2485.99629075853,21.28950324203708,3500.6027044663574,0.2649954,0.004559099269751,6.9865266e-05,-14.234111,1
0.0559914715052204,0.115450196,2302.971168812569,2890.9189537507527,21.22339378583012,4164.285002175174,0.36171237,-0.0061102833053469,-1.4465583e-06,-8.940827,1
0.0379718919180201,0.10107856,1547.0490498199313,1806.610768260615,19.773059681618616,2820.100193953016,0.3820566,0.0003119678232463,-8.2434235e-05,-6.2823324,1
0.0772419461872586,0.077515155,2693.0034582301464,2563.510253063825,20.829961069762195,4632.797983530405,0.3063498,0.0091711366360804,-3.5433652e-07,-14.410273,1
0.0530980770508504,0.12471652,2395.014868780297,2690.9453424261355,20.325802865411,4428.342044649185,0.42947912,0.0002295089983603,-9.360811e-05,-7.8367095,1
0.0394930031902552,0.15637273,1873.2210082621496,2259.3380322277294,21.838932678951178,3472.607875036253,0.35495526,0.0059828876635478,3.2425207e-06,-8.221506,1
0.0349240048578886,0.15817553,1655.0758112131728,2122.329942267926,20.29912705171716,2998.977328342517,0.29359502,-0.0058764177549869,1.5770311e-07,-4.180412,1
0.0275155736417246,0.10486267,1328.406196286492,1886.6661893137964,21.226075108163155,2355.92893525232,0.372355,-0.0233038551627815,-0.00010099496,-4.644833,1
0.0275869465390564,0.10510565,1429.4038227463273,1873.265778766157,20.5344341804133,2659.975098789153,0.3633352,0.0158866720202444,-2.0885696e-05,-10.400501,1
0.0447039799642304,0.117941104,1878.923749176825,2233.0702880219005,21.649348032699677,3452.6401174593966,0.3336928,0.0026928200875356,9.321815e-07,-8.017027,1
0.065802034996133,0.117754035,2887.5293599146275,2975.355295363678,23.08905326663636,5540.594751486369,0.33972707,-0.0053534159020659,7.707776e-08,-13.881098,1
0.0458818215873936,0.10633973,2018.4069305198743,2424.9901587694208,20.62331898166989,3963.841357308585,0.4441374,-0.0048096752072492,-3.582466e-06,-4.323394,1
0.0452277588457076,0.12231075,1834.9189660038428,2019.08672445173,20.78780264711664,3386.9913264936195,0.34038246,-0.0111412300089428,-5.3391777e-05,-7.269197,1
0.0328387078257927,0.12930475,1559.0295990287627,2200.446504333544,20.40225568764408,2943.453972411543,0.41595113,0.0042446260767912,-3.7846983e-06,-6.547358,1
0.0393574324487625,0.13331825,1703.7555218549014,2297.0923649284805,20.435533799640712,3131.107594076276,0.40901548,-0.0025848205263519,-7.6064e-06,-7.705699,1
0.0442221551647767,0.13795704,2086.710634579538,2608.907184280501,20.6525626939874,3720.117602763997,0.4643488,0.0105001065584184,4.4550943e-06,-2.8739915,1
0.054369531854215,0.09552429,2545.4720592870067,3087.270456437893,23.19864443358933,4988.575351653132,0.34724185,0.0141008441923269,8.3576145e-07,-5.9976063,1
0.0614539527745553,0.11326609,2543.03910962514,2803.122286264869,19.702326507972344,5072.359995830917,0.42445716,0.0030297305968574,-9.5230525e-06,-3.6407542,1
0.0282583804621036,0.13326517,1312.5593932884522,1770.050272513046,21.00718198279036,2502.7643969330047,0.45033842,0.0022178380501511,-7.219372e-08,-1.8899809,1
0.0828001135924207,0.113580994,3374.964070990199,3656.273489780224,22.908002194311457,6904.147784947796,0.3905469,0.0051653532023702,-5.0301747e-05,-8.633573,1
0.0584536476459783,0.0963324,2704.860554776163,2894.547688085585,18.92562847220788,5470.965731946056,0.4509378,0.0027343591776169,0.00027617728,-8.044364,1
0.0497438883652358,0.07552503,1900.4496594030136,1982.045453406324,23.524834881390287,3680.828786615429,0.31664893,0.0061092606167039,3.393713e-07,-11.927585,1
0.0879400951034416,0.096700676,3005.2755150135745,2624.4640070259597,21.134401556916764,5585.9260576783645,0.38903433,0.0073059549719497,-2.5577037e-06,-14.261866,1
0.0466344469015854,0.09426556,1836.4227651823917,2145.68228864199,21.30313455600772,3404.7607988326567,0.3648705,0.0061649581753921,4.6070625e-07,-5.509073,1
0.0562950895446635,0.10621435,2699.2904264891936,3190.193027624344,20.159639046008948,5505.372226653132,0.47992533,-0.0056406033215207,-6.5449625e-05,-5.591738,1
0.0368899694267208,0.17074038,1638.1321795713131,2175.9031907152603,20.6411151510659,3065.941759715777,0.42186368,-0.0054814981582174,2.1616966e-06,-5.170617,1
0.0454972550675675,0.0687615,1809.5565117581748,2017.1658188580411,17.81449336018577,3563.221336570946,0.47247192,-0.0009316214047311,7.178815e-06,-10.085402,1
0.0517419518561484,0.093751654,2360.367524005618,3027.5058244628067,20.04252993979905,4852.198398528132,0.39002687,0.0017928268665137,-4.0907976e-06,-7.233729,1
0.0402849024796983,0.11402639,1779.717027490084,2298.9110281493204,20.16208288718772,3194.7912512688517,0.4184615,-0.0004402420160054,1.36048975e-05,-6.533375,1
0.0493624776440448,0.07507354,2433.0946169387057,3100.95276806617,20.34824750547542,4709.110013957366,0.32407472,-0.003283880588974,-3.7743393e-06,-10.17527,1
0.044442656975058,0.104093865,2187.075316693285,2809.872718275029,19.32915457714328,4352.121814276392,0.38433343,0.0055446415246493,0.0003275344,-4.6708093,1
0.0911684913959783,0.09371672,2834.427430149015,2525.933981194901,19.32068502629267,5163.139183947216,0.39271483,0.0056964162926852,7.809678e-05,-8.807753,1
0.0738192128286929,0.12344396,2750.749554372789,2851.261728674714,21.13729561291064,5453.89571400087,0.37084055,0.006322517542521,-2.5437766e-06,-13.701889,1
0.0532324747438128,0.12848486,2295.2339571828206,2813.7378179261013,20.000349382593143,4390.475230205917,0.4244985,0.0006885584610806,-4.4307813e-05,-5.995733,1
0.0533076239849187,0.13014206,2382.098445399451,2956.862808721653,21.9850740398188,4614.950129604118,0.37725574,0.0093537295023458,7.9432334e-07,-7.6555147,1
0.0485539624419953,0.088547766,1855.6823710589197,2328.0856918129234,19.38659956222677,3429.025204828886,0.4428099,0.0106340307175464,-9.681091e-07,-5.9246597,1
0.053385794301044,0.12030899,2110.8953450959007,2697.69518028385,21.23238183123388,3999.763336535673,0.33467636,0.0015940174468953,-2.3397462e-07,-10.988425,1
0.0229087305102764,0.09924074,1106.9704274312664,1625.815302992651,19.66300886040614,2029.4948175053155,0.49358326,-0.0044791121541909,-1.15821895e-05,-4.1912317,1
0.0438380643368136,0.10593884,1859.6129236841384,2211.794575335257,20.46887235197645,3449.858953560035,0.33914915,0.0083668144423702,-2.7196572e-06,-8.600057,1
0.0292024664056457,0.13923113,1423.3506737853909,1872.2001946470268,19.594764999274627,2628.9659539950694,0.41852492,-0.0040925567615168,9.736821e-05,-4.5037184,1
0.0330513159802784,0.10327423,1272.3478146857087,1488.696907789182,19.85139173486789,2319.440731039733,0.3981795,0.0111103781131934,0.0011054175,-10.656988,1
0.0551478363060711,0.11805996,2071.370206763508,2262.9562394550994,22.857155545243984,3849.880252138921,0.30062604,0.0021458238113411,1.11444876e-07,-10.247222,1
0.0786412261939288,0.11277894,3722.057325623447,3792.5750693771065,21.12934494080868,7925.967385984629,0.33546966,0.0030074493583631,0.00017232698,-9.260781,1
0.0267908932714617,0.099279255,1187.2469296204968,1679.9817295380344,19.05079068916281,2046.0040240719256,0.4323702,-0.0032255092857605,-2.114706e-05,-6.3312984,1
0.0454894594692575,0.1140107,2120.703648272812,2538.89235840069,19.64439719605022,4145.766114414153,0.41758677,-0.0064297923667612,1.8662713e-05,-4.665639,1
0.011711574946829,0.09435128,747.214654384723,1417.773004026064,17.188064876546438,1236.8518661180394,0.6084309,-0.0069733142420693,5.0699575e-05,-1.1776208,1
0.0468527195717324,0.17293249,2200.6488770230667,2807.9061842600045,22.41485601756043,4261.009552639212,0.40138128,0.0064395937481179,4.883629e-06,-0.16414341,1
0.0461574946829079,0.11787404,1907.3984864225524,2153.79059893181,20.10950287296554,3596.161497607309,0.29678074,0.0089087413304336,3.8434212e-07,-6.5774803,1
0.0354118906853281,0.13195185,1503.9356793351485,1702.772002155882,19.50403711586361,2869.9852195945946,0.4103786,-0.0027378158597327,9.839503e-07,-4.8164988,1
0.0609067605616782,0.10724875,2520.829711812462,2844.965428916475,20.726699707351717,4596.697700659803,0.3440221,-0.0023664742689057,-7.317437e-05,-7.2769866,1
0.0500448629640371,0.10624337,2073.1572690286,2406.500367963825,20.536729904360037,3765.096387398492,0.33707127,0.0095426659101939,0.0003550424,-5.960877,1
0.0291722556554524,0.13793845,1460.4624068165654,2046.2267363354244,18.59322653845107,2848.4114432279584,0.5284796,-0.0021072381624324,-0.00040501295,1.422222,1
0.0394582608275328,0.123040624,1995.799444594949,2591.4290163103506,20.885438592072788,3898.32579575116,0.4093129,0.0134227246250039,0.00012943534,-3.2598557,1
0.0653941898685228,0.1276908,2397.634240746397,2437.1724682507324,20.911124365962355,4578.095544518562,0.3111611,-0.0025456944578635,-3.4473545e-05,-10.23329,1
0.0349625235643851,0.09408894,1733.4119489554316,2147.760122455852,20.431224936624595,3556.6756317067866,0.38667142,0.0077465242195094,-5.145641e-05,-4.6681924,1
0.030995474429621,0.10825426,1519.2721235095937,2101.7041411200667,20.348552957462967,2786.0767337949537,0.4023382,-0.0024994460192062,-1.3533157e-05,-10.069563,1
0.0409582245746326,0.11082653,1629.1005221373673,1961.101310078701,20.64690937891007,2968.551062209977,0.38772497,0.0072503749615872,-2.7600001e-06,-6.853572,1
0.0397550814481825,0.14594501,1651.2761190582885,2010.630665271413,20.155766985123137,2983.189643452726,0.33761853,-0.0025925092269274,-1.5388862e-06,-4.9928007,1
0.0352891773008507,0.108433224,1684.4434147845386,2095.7307422484646,19.62262828788516,3245.2518896824245,0.4084581,0.001562903066438,4.4402925e-05,-4.7450876,1
0.061659930019305,0.1101091,2406.944873125105,2469.9824206188187,21.58598578692822,4310.614706503378,0.343971,-0.0071493260206414,-6.871749e-06,-15.933342,1
0.0577773044760247,0.117010646,2326.3514703807955,2421.771263596292,24.02491703918229,4300.711916328306,0.2733379,-0.0030430177431934,-1.5796548e-05,-19.547184,1
0.0340580892304717,0.12746376,1828.9811280533672,2462.2963835067853,20.34952697572521,3688.272979807135,0.42985335,0.011439598630231,7.23322e-06,-2.1993692,1
0.0516143114365815,0.126414,2478.732033459086,3023.199731911651,20.232638519975897,4866.970209179234,0.40453863,-0.0025551493410436,-4.540245e-05,-4.059195,1
